Report Number,Date Reported,Date of Occurrence,Time of Occurrence,City,Crime Code,Crime Description,Victim Age,Victim Gender,Weapon Used,Crime Domain,Police Deployed,Case Closed,Date Case Closed,Year,Month,Day of Week,Closure Time (Days)
102529,2027-04-30 20:08:00,2027-04-30 02:08:00,02:08:00,Faridabad,128,CYBERCRIME,76,F,Blunt Object,Fire Accident,26,No,,2027,4,Friday,0
102530,2027-10-29 11:43:00,2027-10-27 08:43:00,08:43:00,Faridabad,417,VANDALISM,12,F,Blunt Object,Other Crime,22,Yes,2027-12-01 11:43:00,2027,10,Wednesday,35
102531,2027-03-01 22:04:00,2027-02-26 22:04:00,22:04:00,Agra,390,ARSON,78,F,Poison,Other Crime,21,Yes,2027-03-08 22:04:00,2027,2,Friday,10
102532,2027-06-07 16:17:00,2027-06-05 04:17:00,04:17:00,Varanasi,318,SHOPLIFTING,28,F,Knife,Traffic Fatality,26,No,,2027,6,Saturday,0
102533,2027-04-10 05:32:00,2027-04-09 01:32:00,01:32:00,Faridabad,348,CYBERCRIME,44,M,Knife,Fire Accident,21,No,,2027,4,Friday,0
102534,2027-03-11 01:50:00,2027-03-08 16:50:00,16:50:00,Bangalore,279,ROBBERY,64,F,Explosives,Other Crime,7,Yes,2027-06-08 01:50:00,2027,3,Monday,91
102535,2027-12-26 23:21:00,2027-12-26 13:21:00,13:21:00,Ludhiana,360,HOMICIDE,51,M,Poison,Fire Accident,11,Yes,2028-01-09 23:21:00,2027,12,Sunday,14
102536,2027-02-24 22:23:00,2027-02-23 09:23:00,09:23:00,Ghaziabad,313,ASSAULT,25,M,Poison,Traffic Fatality,21,Yes,2027-02-27 22:23:00,2027,2,Tuesday,4
102537,2027-04-30 06:18:00,2027-04-27 16:18:00,16:18:00,Nashik,253,VANDALISM,32,F,Explosives,Fire Accident,6,No,,2027,4,Tuesday,0
102538,2027-09-06 13:53:00,2027-09-03 22:53:00,22:53:00,Nashik,574,ILLEGAL POSSESSION,14,M,Knife,Other Crime,18,Yes,2027-10-09 13:53:00,2027,9,Friday,35
102539,2027-07-05 14:03:00,2027-07-04 08:03:00,08:03:00,Mumbai,540,PUBLIC INTOXICATION,47,M,Other,Other Crime,29,Yes,2027-07-29 14:03:00,2027,7,Sunday,25
102540,2027-07-01 06:30:00,2027-07-01 03:30:00,03:30:00,Chennai,159,CYBERCRIME,80,M,Poison,Violent Crime,1,Yes,2027-07-27 06:30:00,2027,7,Thursday,26
102541,2027-06-26 00:12:00,2027-06-23 03:12:00,03:12:00,Meerut,576,TRAFFIC VIOLATION,76,M,Knife,Traffic Fatality,10,No,,2027,6,Wednesday,0
102542,2027-09-06 20:57:00,2027-09-05 18:57:00,18:57:00,Nagpur,530,EXTORTION,47,M,Unknown,Fire Accident,30,No,,2027,9,Sunday,0
102543,2027-11-21 08:32:00,2027-11-19 04:32:00,04:32:00,Ghaziabad,215,IDENTITY THEFT,16,F,Other,Fire Accident,25,No,,2027,11,Friday,0
102544,2027-09-30 22:16:00,2027-09-29 13:16:00,13:16:00,Kalyan,421,VEHICLE - STOLEN,80,F,Explosives,Traffic Fatality,14,No,,2027,9,Wednesday,0
102545,2027-05-28 23:22:00,2027-05-27 14:22:00,14:22:00,Indore,140,SEXUAL ASSAULT,14,M,Knife,Traffic Fatality,9,Yes,2027-06-01 23:22:00,2027,5,Thursday,5
102546,2027-11-16 16:49:00,2027-11-14 19:49:00,19:49:00,Hyderabad,481,ASSAULT,30,M,Other,Violent Crime,6,Yes,2028-01-15 16:49:00,2027,11,Sunday,61
102547,2027-08-02 22:44:00,2027-08-01 01:44:00,01:44:00,Pune,479,COUNTERFEITING,42,M,Unknown,Fire Accident,9,No,,2027,8,Sunday,0
102548,2027-11-23 17:25:00,2027-11-21 08:25:00,08:25:00,Nashik,344,FIREARM OFFENSE,78,M,Explosives,Other Crime,11,Yes,2028-01-01 17:25:00,2027,11,Sunday,41
102549,2027-03-15 04:24:00,2027-03-14 13:24:00,13:24:00,Patna,199,VANDALISM,50,M,Blunt Object,Fire Accident,12,No,,2027,3,Sunday,0
102550,2027-09-05 20:53:00,2027-09-05 09:53:00,09:53:00,Patna,394,SHOPLIFTING,43,M,Poison,Fire Accident,10,Yes,2027-10-10 20:53:00,2027,9,Sunday,35
102551,2027-09-25 06:47:00,2027-09-24 09:47:00,09:47:00,Nagpur,289,VANDALISM,16,F,Poison,Other Crime,24,Yes,2027-11-22 06:47:00,2027,9,Friday,58
102552,2027-05-04 12:24:00,2027-05-04 06:24:00,06:24:00,Vasai,242,KIDNAPPING,68,M,Firearm,Traffic Fatality,17,Yes,2027-05-19 12:24:00,2027,5,Tuesday,15
102553,2027-02-10 15:34:00,2027-02-07 19:34:00,19:34:00,Srinagar,390,TRAFFIC VIOLATION,61,F,Poison,Traffic Fatality,5,Yes,2027-03-04 15:34:00,2027,2,Sunday,24
102554,2027-09-18 13:11:00,2027-09-15 20:11:00,20:11:00,Faridabad,597,FIREARM OFFENSE,79,F,Firearm,Traffic Fatality,3,Yes,2027-11-06 13:11:00,2027,9,Wednesday,51
102555,2027-09-24 01:21:00,2027-09-23 16:21:00,16:21:00,Varanasi,422,EXTORTION,35,M,Poison,Traffic Fatality,8,No,,2027,9,Thursday,0
102556,2027-12-21 10:55:00,2027-12-20 16:55:00,16:55:00,Pune,381,DOMESTIC VIOLENCE,73,F,Unknown,Fire Accident,25,No,,2027,12,Monday,0
102557,2027-10-31 02:00:00,2027-10-28 05:00:00,05:00:00,Agra,467,CYBERCRIME,23,M,Blunt Object,Fire Accident,7,Yes,2027-11-20 02:00:00,2027,10,Thursday,22
102558,2027-05-05 14:24:00,2027-05-04 05:24:00,05:24:00,Jaipur,431,FIREARM OFFENSE,14,M,Other,Violent Crime,22,No,,2027,5,Tuesday,0
102559,2027-08-23 00:13:00,2027-08-20 06:13:00,06:13:00,Jaipur,547,ASSAULT,48,M,Poison,Fire Accident,9,No,,2027,8,Friday,0
102560,2027-06-15 18:47:00,2027-06-15 16:47:00,16:47:00,Thane,219,DRUG OFFENSE,70,F,Blunt Object,Other Crime,5,No,,2027,6,Tuesday,0
102561,2027-03-29 13:19:00,2027-03-28 14:19:00,14:19:00,Pune,251,HOMICIDE,38,M,Firearm,Fire Accident,19,Yes,2027-04-04 13:19:00,2027,3,Sunday,6
102562,2027-10-20 21:55:00,2027-10-18 04:55:00,04:55:00,Hyderabad,254,PUBLIC INTOXICATION,78,F,Firearm,Fire Accident,3,Yes,2027-11-26 21:55:00,2027,10,Monday,39
102563,2027-12-17 10:35:00,2027-12-16 09:35:00,09:35:00,Patna,425,HOMICIDE,60,M,Unknown,Other Crime,1,No,,2027,12,Thursday,0
102564,2027-08-14 06:07:00,2027-08-12 05:07:00,05:07:00,Indore,559,FRAUD,11,M,Explosives,Other Crime,13,No,,2027,8,Thursday,0
102565,2027-02-18 13:22:00,2027-02-17 08:22:00,08:22:00,Bangalore,412,KIDNAPPING,63,M,Other,Other Crime,5,No,,2027,2,Wednesday,0
102566,2027-01-04 03:40:00,2027-01-02 06:40:00,06:40:00,Vasai,410,SHOPLIFTING,45,F,Unknown,Other Crime,3,Yes,2027-02-18 03:40:00,2027,1,Saturday,46
102567,2028-01-02 12:12:00,2027-12-30 19:12:00,19:12:00,Jaipur,247,VANDALISM,31,M,Unknown,Other Crime,11,No,,2027,12,Thursday,0
102568,2027-01-28 22:13:00,2027-01-28 06:13:00,06:13:00,Jaipur,209,HOMICIDE,60,F,Unknown,Fire Accident,16,No,,2027,1,Thursday,0
102569,2027-05-10 09:32:00,2027-05-08 15:32:00,15:32:00,Ghaziabad,229,KIDNAPPING,25,F,Firearm,Traffic Fatality,7,Yes,2027-06-12 09:32:00,2027,5,Saturday,34
102570,2027-05-29 07:40:00,2027-05-28 22:40:00,22:40:00,Rajkot,161,SEXUAL ASSAULT,76,F,Firearm,Fire Accident,23,No,,2027,5,Friday,0
102571,2027-01-04 02:19:00,2027-01-02 14:19:00,14:19:00,Faridabad,345,PUBLIC INTOXICATION,58,M,Poison,Fire Accident,27,No,,2027,1,Saturday,0
102572,2027-02-18 18:55:00,2027-02-17 09:55:00,09:55:00,Delhi,257,ROBBERY,44,F,Firearm,Fire Accident,29,Yes,2027-03-04 18:55:00,2027,2,Wednesday,15
102573,2027-06-20 20:35:00,2027-06-19 09:35:00,09:35:00,Lucknow,343,ILLEGAL POSSESSION,66,F,Poison,Violent Crime,22,Yes,2027-09-01 20:35:00,2027,6,Saturday,74
102574,2027-12-18 17:23:00,2027-12-16 09:23:00,09:23:00,Visakhapatnam,509,BURGLARY,74,M,Knife,Other Crime,20,Yes,2027-12-20 17:23:00,2027,12,Thursday,4
102575,2027-02-02 02:39:00,2027-01-30 12:39:00,12:39:00,Patna,329,DRUG OFFENSE,66,M,Poison,Other Crime,4,Yes,2027-02-11 02:39:00,2027,1,Saturday,11
102576,2027-06-09 11:46:00,2027-06-08 06:46:00,06:46:00,Thane,408,PUBLIC INTOXICATION,68,M,Other,Fire Accident,17,No,,2027,6,Tuesday,0
102577,2027-01-12 16:38:00,2027-01-11 12:38:00,12:38:00,Faridabad,587,PUBLIC INTOXICATION,11,F,Unknown,Fire Accident,3,Yes,2027-02-01 16:38:00,2027,1,Monday,21
102578,2027-06-03 07:00:00,2027-06-02 03:00:00,03:00:00,Mumbai,107,DOMESTIC VIOLENCE,69,M,Poison,Other Crime,11,No,,2027,6,Wednesday,0
102579,2027-04-24 07:19:00,2027-04-22 03:19:00,03:19:00,Kolkata,464,PUBLIC INTOXICATION,71,M,Blunt Object,Fire Accident,5,Yes,2027-06-25 07:19:00,2027,4,Thursday,64
102580,2027-06-07 02:04:00,2027-06-05 19:04:00,19:04:00,Kalyan,282,VANDALISM,36,F,Blunt Object,Violent Crime,23,No,,2027,6,Saturday,0
102581,2027-09-05 09:35:00,2027-09-03 02:35:00,02:35:00,Ghaziabad,556,EXTORTION,70,M,Blunt Object,Violent Crime,6,Yes,2027-11-20 09:35:00,2027,9,Friday,78
102582,2027-07-02 01:24:00,2027-06-29 20:24:00,20:24:00,Srinagar,215,FIREARM OFFENSE,64,F,Firearm,Fire Accident,8,Yes,2027-07-09 01:24:00,2027,6,Tuesday,9
102583,2027-11-01 08:44:00,2027-10-31 07:44:00,07:44:00,Faridabad,245,TRAFFIC VIOLATION,10,M,Blunt Object,Fire Accident,3,Yes,2027-12-22 08:44:00,2027,10,Sunday,52
102584,2027-02-04 06:46:00,2027-02-04 01:46:00,01:46:00,Nashik,162,BURGLARY,54,F,Other,Violent Crime,15,No,,2027,2,Thursday,0
102585,2027-03-19 16:32:00,2027-03-18 22:32:00,22:32:00,Rajkot,289,DOMESTIC VIOLENCE,27,F,Poison,Fire Accident,14,Yes,2027-04-24 16:32:00,2027,3,Thursday,36
102586,2027-03-09 12:31:00,2027-03-07 05:31:00,05:31:00,Patna,564,PUBLIC INTOXICATION,47,F,Explosives,Violent Crime,27,No,,2027,3,Sunday,0
102587,2027-04-06 03:44:00,2027-04-04 10:44:00,10:44:00,Kanpur,520,VEHICLE - STOLEN,49,M,Blunt Object,Traffic Fatality,1,No,,2027,4,Sunday,0
102588,2027-03-16 12:49:00,2027-03-15 02:49:00,02:49:00,Indore,432,VEHICLE - STOLEN,75,F,Firearm,Traffic Fatality,15,No,,2027,3,Monday,0
102589,2027-03-27 23:34:00,2027-03-26 14:34:00,14:34:00,Mumbai,427,VEHICLE - STOLEN,59,M,Unknown,Violent Crime,11,Yes,2027-06-24 23:34:00,2027,3,Friday,90
102590,2027-11-06 04:49:00,2027-11-03 04:49:00,04:49:00,Nagpur,232,SEXUAL ASSAULT,31,M,Unknown,Other Crime,26,No,,2027,11,Wednesday,0
102591,2027-06-27 05:38:00,2027-06-24 18:38:00,18:38:00,Patna,115,COUNTERFEITING,43,F,Explosives,Traffic Fatality,8,No,,2027,6,Thursday,0
102592,2027-12-06 10:26:00,2027-12-03 10:26:00,10:26:00,Meerut,494,IDENTITY THEFT,59,F,Blunt Object,Other Crime,24,No,,2027,12,Friday,0
102593,2027-09-21 20:57:00,2027-09-19 01:57:00,01:57:00,Varanasi,556,VANDALISM,41,F,Blunt Object,Fire Accident,9,Yes,2027-11-22 20:57:00,2027,9,Sunday,64
102594,2027-04-16 12:19:00,2027-04-15 18:19:00,18:19:00,Visakhapatnam,580,ROBBERY,10,F,Other,Other Crime,16,No,,2027,4,Thursday,0
102595,2027-11-05 00:11:00,2027-11-04 05:11:00,05:11:00,Bhopal,542,BURGLARY,31,F,Blunt Object,Traffic Fatality,25,No,,2027,11,Thursday,0
102596,2027-09-22 23:16:00,2027-09-22 21:16:00,21:16:00,Pune,146,COUNTERFEITING,50,F,Knife,Traffic Fatality,25,Yes,2027-10-16 23:16:00,2027,9,Wednesday,24
102597,2027-12-21 13:07:00,2027-12-18 13:07:00,13:07:00,Kolkata,139,VEHICLE - STOLEN,75,F,Blunt Object,Other Crime,22,No,,2027,12,Saturday,0
102598,2027-07-10 19:19:00,2027-07-10 03:19:00,03:19:00,Meerut,411,ILLEGAL POSSESSION,65,M,Other,Other Crime,30,Yes,2027-10-01 19:19:00,2027,7,Saturday,83
102599,2027-11-26 07:42:00,2027-11-25 08:42:00,08:42:00,Ludhiana,575,COUNTERFEITING,61,M,Other,Other Crime,23,No,,2027,11,Thursday,0
102600,2027-08-18 03:49:00,2027-08-15 11:49:00,11:49:00,Patna,455,EXTORTION,25,M,Blunt Object,Other Crime,10,No,,2027,8,Sunday,0
102601,2027-05-03 18:25:00,2027-05-01 18:25:00,18:25:00,Chennai,117,ASSAULT,18,M,Other,Traffic Fatality,22,Yes,2027-06-09 18:25:00,2027,5,Saturday,39
102602,2027-11-13 21:16:00,2027-11-13 06:16:00,06:16:00,Indore,291,DOMESTIC VIOLENCE,60,F,Blunt Object,Other Crime,29,No,,2027,11,Saturday,0
102603,2027-12-18 12:06:00,2027-12-16 01:06:00,01:06:00,Thane,523,HOMICIDE,70,M,Poison,Other Crime,14,Yes,2028-01-12 12:06:00,2027,12,Thursday,27
102604,2027-01-06 10:16:00,2027-01-06 08:16:00,08:16:00,Patna,213,COUNTERFEITING,45,M,Firearm,Fire Accident,4,Yes,2027-01-26 10:16:00,2027,1,Wednesday,20
102605,2027-07-29 12:48:00,2027-07-27 06:48:00,06:48:00,Varanasi,180,SEXUAL ASSAULT,48,M,Blunt Object,Traffic Fatality,16,Yes,2027-10-25 12:48:00,2027,7,Tuesday,90
102606,2027-11-14 07:29:00,2027-11-12 18:29:00,18:29:00,Jaipur,563,SEXUAL ASSAULT,62,M,Poison,Other Crime,18,Yes,2028-01-20 07:29:00,2027,11,Friday,68
102607,2027-09-09 00:09:00,2027-09-07 21:09:00,21:09:00,Ghaziabad,364,FRAUD,39,F,Other,Other Crime,14,No,,2027,9,Tuesday,0
102608,2027-12-31 08:05:00,2027-12-28 10:05:00,10:05:00,Mumbai,481,CYBERCRIME,74,F,Blunt Object,Fire Accident,17,Yes,2028-01-28 08:05:00,2027,12,Tuesday,30
102609,2027-09-05 19:32:00,2027-09-02 19:32:00,19:32:00,Kanpur,286,VANDALISM,74,F,Other,Other Crime,18,No,,2027,9,Thursday,0
102610,2027-01-19 23:08:00,2027-01-19 17:08:00,17:08:00,Surat,124,TRAFFIC VIOLATION,24,F,Explosives,Other Crime,4,No,,2027,1,Tuesday,0
102611,2027-01-11 06:13:00,2027-01-10 01:13:00,01:13:00,Rajkot,444,IDENTITY THEFT,75,M,Explosives,Other Crime,24,Yes,2027-04-10 06:13:00,2027,1,Sunday,90
102612,2027-03-20 13:10:00,2027-03-17 13:10:00,13:10:00,Hyderabad,556,HOMICIDE,10,F,Explosives,Violent Crime,24,No,,2027,3,Wednesday,0
102613,2027-10-09 22:58:00,2027-10-07 01:58:00,01:58:00,Kanpur,557,EXTORTION,29,M,Explosives,Violent Crime,16,Yes,2027-11-22 22:58:00,2027,10,Thursday,46
102614,2027-03-23 21:36:00,2027-03-21 14:36:00,14:36:00,Nagpur,450,HOMICIDE,70,M,Explosives,Other Crime,29,Yes,2027-04-08 21:36:00,2027,3,Sunday,18
102615,2027-02-22 04:53:00,2027-02-19 07:53:00,07:53:00,Meerut,235,CYBERCRIME,55,M,Explosives,Violent Crime,21,Yes,2027-05-18 04:53:00,2027,2,Friday,87
102616,2027-02-02 03:32:00,2027-01-31 06:32:00,06:32:00,Srinagar,138,VANDALISM,73,M,Poison,Other Crime,27,Yes,2027-02-17 03:32:00,2027,1,Sunday,16
102617,2027-03-16 11:02:00,2027-03-15 12:02:00,12:02:00,Visakhapatnam,101,ARSON,28,M,Blunt Object,Traffic Fatality,26,No,,2027,3,Monday,0
102618,2027-09-15 20:45:00,2027-09-13 21:45:00,21:45:00,Bhopal,154,EXTORTION,38,F,Poison,Other Crime,15,No,,2027,9,Monday,0
102619,2028-01-01 19:33:00,2027-12-30 19:33:00,19:33:00,Vasai,364,KIDNAPPING,75,F,Poison,Fire Accident,9,Yes,2028-02-23 19:33:00,2027,12,Thursday,55
102620,2027-08-22 12:28:00,2027-08-19 17:28:00,17:28:00,Ludhiana,134,ROBBERY,19,F,Explosives,Fire Accident,12,Yes,2027-09-07 12:28:00,2027,8,Thursday,18
102621,2027-10-12 13:12:00,2027-10-12 09:12:00,09:12:00,Agra,166,COUNTERFEITING,71,M,Other,Traffic Fatality,22,No,,2027,10,Tuesday,0
102622,2027-05-17 05:18:00,2027-05-14 15:18:00,15:18:00,Kalyan,104,ASSAULT,15,M,Explosives,Traffic Fatality,28,No,,2027,5,Friday,0
102623,2027-05-10 04:34:00,2027-05-09 11:34:00,11:34:00,Vasai,107,ROBBERY,72,M,Explosives,Other Crime,16,Yes,2027-05-25 04:34:00,2027,5,Sunday,15
102624,2027-08-07 08:27:00,2027-08-06 22:27:00,22:27:00,Nagpur,321,ASSAULT,51,M,Unknown,Other Crime,20,No,,2027,8,Friday,0
102625,2027-02-26 14:12:00,2027-02-23 21:12:00,21:12:00,Patna,574,COUNTERFEITING,54,M,Unknown,Traffic Fatality,16,No,,2027,2,Tuesday,0
102626,2027-06-17 08:30:00,2027-06-16 15:30:00,15:30:00,Hyderabad,282,FRAUD,11,F,Poison,Violent Crime,2,No,,2027,6,Wednesday,0
102627,2027-12-28 15:31:00,2027-12-26 14:31:00,14:31:00,Surat,457,COUNTERFEITING,57,M,Poison,Other Crime,5,Yes,2028-02-07 15:31:00,2027,12,Sunday,43
102628,2027-06-13 06:09:00,2027-06-12 20:09:00,20:09:00,Chennai,148,SEXUAL ASSAULT,56,M,Poison,Other Crime,2,Yes,2027-07-28 06:09:00,2027,6,Saturday,45
102629,2027-02-19 16:47:00,2027-02-19 12:47:00,12:47:00,Visakhapatnam,560,COUNTERFEITING,78,F,Explosives,Violent Crime,1,Yes,2027-04-19 16:47:00,2027,2,Friday,59
102630,2027-09-01 08:11:00,2027-08-30 04:11:00,04:11:00,Bangalore,458,SHOPLIFTING,14,F,Other,Other Crime,22,Yes,2027-10-03 08:11:00,2027,8,Monday,34
102631,2027-08-28 19:56:00,2027-08-28 02:56:00,02:56:00,Patna,313,FIREARM OFFENSE,51,F,Unknown,Other Crime,26,No,,2027,8,Saturday,0
102632,2027-08-29 17:44:00,2027-08-29 17:44:00,17:44:00,Srinagar,441,PUBLIC INTOXICATION,58,M,Knife,Traffic Fatality,14,No,,2027,8,Sunday,0
102633,2027-02-17 04:32:00,2027-02-15 01:32:00,01:32:00,Bhopal,583,COUNTERFEITING,11,F,Explosives,Fire Accident,29,Yes,2027-05-01 04:32:00,2027,2,Monday,75
102634,2027-10-25 22:02:00,2027-10-23 12:02:00,12:02:00,Ahmedabad,161,KIDNAPPING,33,F,Poison,Other Crime,4,Yes,2027-12-07 22:02:00,2027,10,Saturday,45
102635,2027-09-11 05:10:00,2027-09-10 15:10:00,15:10:00,Patna,385,EXTORTION,46,M,Poison,Violent Crime,21,Yes,2027-10-18 05:10:00,2027,9,Friday,37
102636,2027-06-24 23:25:00,2027-06-22 19:25:00,19:25:00,Visakhapatnam,419,ILLEGAL POSSESSION,18,M,Blunt Object,Violent Crime,7,Yes,2027-07-07 23:25:00,2027,6,Tuesday,15
102637,2027-06-16 10:49:00,2027-06-14 22:49:00,22:49:00,Kanpur,112,ROBBERY,48,M,Knife,Violent Crime,18,Yes,2027-08-08 10:49:00,2027,6,Monday,54
102638,2027-07-04 10:57:00,2027-07-02 20:57:00,20:57:00,Surat,348,FIREARM OFFENSE,21,M,Firearm,Other Crime,11,No,,2027,7,Friday,0
102639,2027-06-29 14:01:00,2027-06-27 09:01:00,09:01:00,Vasai,153,ASSAULT,55,M,Firearm,Traffic Fatality,11,No,,2027,6,Sunday,0
102640,2027-01-05 22:11:00,2027-01-03 22:11:00,22:11:00,Patna,254,DRUG OFFENSE,16,M,Knife,Other Crime,29,Yes,2027-03-03 22:11:00,2027,1,Sunday,59
102641,2027-03-09 01:13:00,2027-03-07 20:13:00,20:13:00,Mumbai,478,CYBERCRIME,21,M,Other,Fire Accident,24,Yes,2027-03-20 01:13:00,2027,3,Sunday,12
102642,2027-09-17 22:46:00,2027-09-15 06:46:00,06:46:00,Pune,330,VEHICLE - STOLEN,44,M,Firearm,Violent Crime,21,Yes,2027-11-10 22:46:00,2027,9,Wednesday,56
102643,2027-10-20 13:06:00,2027-10-18 19:06:00,19:06:00,Indore,454,DRUG OFFENSE,50,F,Knife,Other Crime,11,Yes,2027-12-29 13:06:00,2027,10,Monday,71
102644,2027-09-30 21:55:00,2027-09-30 19:55:00,19:55:00,Chennai,375,ROBBERY,31,M,Knife,Violent Crime,23,Yes,2027-12-23 21:55:00,2027,9,Thursday,84
102645,2027-08-28 18:29:00,2027-08-27 10:29:00,10:29:00,Thane,283,VEHICLE - STOLEN,42,M,Knife,Other Crime,28,No,,2027,8,Friday,0
102646,2027-01-26 16:22:00,2027-01-24 07:22:00,07:22:00,Patna,453,ILLEGAL POSSESSION,54,F,Other,Violent Crime,6,No,,2027,1,Sunday,0
102647,2027-02-08 14:02:00,2027-02-06 02:02:00,02:02:00,Patna,329,DOMESTIC VIOLENCE,24,M,Firearm,Traffic Fatality,6,Yes,2027-02-23 14:02:00,2027,2,Saturday,17
102648,2027-06-07 10:14:00,2027-06-05 11:14:00,11:14:00,Meerut,430,VANDALISM,44,F,Explosives,Violent Crime,22,No,,2027,6,Saturday,0
102649,2027-01-15 11:22:00,2027-01-14 22:22:00,22:22:00,Nagpur,138,VANDALISM,24,F,Knife,Traffic Fatality,10,No,,2027,1,Thursday,0
102650,2027-02-18 03:32:00,2027-02-16 08:32:00,08:32:00,Ludhiana,100,ILLEGAL POSSESSION,63,M,Explosives,Violent Crime,12,Yes,2027-05-15 03:32:00,2027,2,Tuesday,87
102651,2027-01-02 22:06:00,2027-01-02 18:06:00,18:06:00,Ghaziabad,387,HOMICIDE,27,F,Knife,Traffic Fatality,22,Yes,2027-03-31 22:06:00,2027,1,Saturday,88
102652,2027-03-30 14:04:00,2027-03-28 14:04:00,14:04:00,Nagpur,455,HOMICIDE,55,F,Knife,Traffic Fatality,29,No,,2027,3,Sunday,0
102653,2027-04-27 10:10:00,2027-04-25 14:10:00,14:10:00,Jaipur,118,ILLEGAL POSSESSION,53,M,Other,Fire Accident,2,No,,2027,4,Sunday,0
102654,2027-04-13 17:34:00,2027-04-12 23:34:00,23:34:00,Kalyan,569,ILLEGAL POSSESSION,44,F,Other,Fire Accident,30,Yes,2027-04-26 17:34:00,2027,4,Monday,13
102655,2027-01-31 04:00:00,2027-01-29 10:00:00,10:00:00,Hyderabad,245,SEXUAL ASSAULT,66,M,Explosives,Traffic Fatality,27,Yes,2027-04-13 04:00:00,2027,1,Friday,73
102656,2027-12-31 02:28:00,2027-12-28 06:28:00,06:28:00,Mumbai,476,PUBLIC INTOXICATION,38,M,Firearm,Violent Crime,16,Yes,2028-02-06 02:28:00,2027,12,Tuesday,39
102657,2027-08-15 07:50:00,2027-08-15 06:50:00,06:50:00,Kalyan,250,SEXUAL ASSAULT,14,F,Poison,Traffic Fatality,3,Yes,2027-10-13 07:50:00,2027,8,Sunday,59
102658,2027-03-12 10:51:00,2027-03-09 23:51:00,23:51:00,Meerut,508,SHOPLIFTING,77,M,Knife,Fire Accident,13,Yes,2027-06-05 10:51:00,2027,3,Tuesday,87
102659,2027-08-28 12:20:00,2027-08-26 23:20:00,23:20:00,Ludhiana,528,SEXUAL ASSAULT,26,F,Explosives,Traffic Fatality,9,No,,2027,8,Thursday,0
102660,2027-05-26 12:19:00,2027-05-23 23:19:00,23:19:00,Agra,211,VEHICLE - STOLEN,18,F,Knife,Traffic Fatality,30,No,,2027,5,Sunday,0
102661,2027-10-19 03:44:00,2027-10-17 20:44:00,20:44:00,Bhopal,339,CYBERCRIME,24,M,Firearm,Other Crime,15,No,,2027,10,Sunday,0
102662,2027-07-18 18:22:00,2027-07-17 20:22:00,20:22:00,Agra,169,VANDALISM,48,M,Blunt Object,Other Crime,29,No,,2027,7,Saturday,0
102663,2027-08-18 18:00:00,2027-08-16 11:00:00,11:00:00,Patna,588,TRAFFIC VIOLATION,76,F,Firearm,Other Crime,7,Yes,2027-09-07 18:00:00,2027,8,Monday,22
102664,2027-09-07 17:40:00,2027-09-07 14:40:00,14:40:00,Kolkata,544,ROBBERY,72,F,Firearm,Fire Accident,2,Yes,2027-11-17 17:40:00,2027,9,Tuesday,71
102665,2027-04-15 22:32:00,2027-04-14 07:32:00,07:32:00,Ghaziabad,515,HOMICIDE,34,F,Unknown,Violent Crime,1,Yes,2027-05-15 22:32:00,2027,4,Wednesday,31
102666,2027-07-18 04:46:00,2027-07-17 06:46:00,06:46:00,Visakhapatnam,255,BURGLARY,39,F,Poison,Traffic Fatality,30,No,,2027,7,Saturday,0
102667,2027-08-19 17:20:00,2027-08-17 04:20:00,04:20:00,Nashik,430,ILLEGAL POSSESSION,38,F,Other,Violent Crime,23,No,,2027,8,Tuesday,0
102668,2027-01-09 01:54:00,2027-01-07 15:54:00,15:54:00,Nagpur,183,HOMICIDE,43,F,Unknown,Other Crime,16,No,,2027,1,Thursday,0
102669,2027-03-19 11:25:00,2027-03-18 12:25:00,12:25:00,Visakhapatnam,171,VANDALISM,52,M,Unknown,Other Crime,10,Yes,2027-04-02 11:25:00,2027,3,Thursday,14
102670,2027-03-05 09:18:00,2027-03-05 06:18:00,06:18:00,Vasai,271,SHOPLIFTING,72,M,Firearm,Fire Accident,9,Yes,2027-06-03 09:18:00,2027,3,Friday,90
102671,2027-12-19 13:06:00,2027-12-17 21:06:00,21:06:00,Bangalore,200,ARSON,60,F,Firearm,Traffic Fatality,21,No,,2027,12,Friday,0
102672,2027-06-12 11:49:00,2027-06-09 11:49:00,11:49:00,Patna,505,ASSAULT,32,F,Firearm,Other Crime,30,Yes,2027-07-14 11:49:00,2027,6,Wednesday,35
102673,2027-11-01 10:48:00,2027-10-31 22:48:00,22:48:00,Srinagar,234,BURGLARY,38,M,Poison,Traffic Fatality,26,No,,2027,10,Sunday,0
102674,2027-02-15 16:16:00,2027-02-14 22:16:00,22:16:00,Mumbai,442,ROBBERY,78,M,Poison,Violent Crime,10,No,,2027,2,Sunday,0
102675,2027-07-16 07:21:00,2027-07-15 02:21:00,02:21:00,Kalyan,487,FIREARM OFFENSE,51,F,Explosives,Fire Accident,10,Yes,2027-09-01 07:21:00,2027,7,Thursday,48
102676,2027-03-22 21:04:00,2027-03-22 10:04:00,10:04:00,Chennai,434,HOMICIDE,75,F,Explosives,Violent Crime,22,Yes,2027-05-03 21:04:00,2027,3,Monday,42
102677,2027-04-01 18:50:00,2027-03-30 17:50:00,17:50:00,Visakhapatnam,594,SEXUAL ASSAULT,70,F,Other,Traffic Fatality,10,Yes,2027-06-12 18:50:00,2027,3,Tuesday,74
